,sentiment,date,text
1176,0,thu dec 04 16:33:43 +0000 2014,that moment everytime when walk out of apple after purchase  receipt is emailed  think getting stopped or not miniheartattack timcook
1177,0,thu dec 04 16:35:10 +0000 2014,my new mbp is freaking awesome apple apple macbookpro lovingit
1178,0,thu dec 04 16:35:49 +0000 2014,aapl shorting apple   $ love the company love their products everybody admires apple but the capitalization is way too wild
1179,1,thu dec 04 16:42:04 +0000 2014,zagkmerrick wtf apple fix this
1180,0,thu dec 04 16:42:16 +0000 2014,zagkmerrick apple thats not their twitter oh
1181,0,thu dec 04 16:42:43 +0000 2014,thestreet cramer says buy mapple as avago tech's earnings hint at big demand avgo aapl
1182,0,thu dec 04 16:42:59 +0000 2014,zagkmerrick apple do they edn have a twitter
1183,1,thu dec 04 16:44:08 +0000 2014,radbarakat apple i domt think so
1184,0,thu dec 04 16:44:25 +0000 2014,zagkmerrick apple well they should have a twitter
1185,0,thu dec 04 16:44:42 +0000 2014,apple - fibonacci technicals levels - intraday update - $aapl aapl
1186,0,thu dec 04 16:44:49 +0000 2014,radbarakat apple apple support have a twitter i think
1187,1,thu dec 04 16:49:10 +0000 2014,apple named th-most disruptive idea in the past  years by businessweek $aapl aapl
1188,0,thu dec 04 16:49:43 +0000 2014,the amazon enigma aapl amzn baba ecommerce econsumerism financial news
1189,1,thu dec 04 16:50:15 +0000 2014,rt jpdesloges apple named th-most disruptive idea in the past  years by businessweek $aapl aapl
1190,0,thu dec 04 16:55:19 +0000 2014,the -year-old wizkid who turned down apple has nabbed backing from a hollywood star
1191,1,thu dec 04 16:58:09 +0000 2014,peroquemorro  'lawyers say ipods deleted songs not purchased from apple' via gigaom
1192,0,thu dec 04 17:00:27 +0000 2014,is apple the most important stock on earth aapl
1193,0,thu dec 04 17:00:27 +0000 2014,is apple the most important stock on earth aapl
1194,0,thu dec 04 17:00:27 +0000 2014,is apple the most important stock on earth aapl
1195,0,thu dec 04 17:00:28 +0000 2014,is apple the most important stock on earth aapl
1196,0,thu dec 04 17:00:33 +0000 2014,is apple the most important stock on earth aapl
1197,0,thu dec 04 17:00:33 +0000 2014,is apple the most important stock on earth aapl
1198,0,thu dec 04 17:00:36 +0000 2014,is apple the most important stock on earth aapl
1199,0,thu dec 04 17:00:37 +0000 2014,is apple the most important stock on earth aapl
1200,0,thu dec 04 17:00:37 +0000 2014,is apple the most important stock on earth aapl
1201,0,thu dec 04 17:00:37 +0000 2014,is apple the most important stock on earth aapl
1202,0,thu dec 04 17:01:50 +0000 2014,the -year-old wizkid who turned down apple has nabbed backing from a hollywood star
1203,0,thu dec 04 17:12:25 +0000 2014,'forbes while apple still dominates e-commerce android devices are grabbing market share '
1204,1,thu dec 04 17:14:51 +0000 2014,i could really kick apple 's ass this iphone  battery sucks moldy dick on a tuesday night  worst shit ever only last  fucking hours
1205,1,thu dec 04 17:15:05 +0000 2014,disgusted with apple advertising for the ipad air falseadvertising nono
1206,0,thu dec 04 17:16:17 +0000 2014,square launches ios app for food delivery service caviar [ios blog] aapl
1207,1,thu dec 04 17:16:55 +0000 2014,done with this iphone  plus apple or sprint giving me my bread back trash ass phone full of fuck ups sprint apple
1208,1,thu dec 04 17:17:51 +0000 2014,rt jgreerthaatruth done with this iphone  plus apple or sprint giving me my bread back trash ass phone full of fuck ups sprint apple
1209,0,thu dec 04 17:20:49 +0000 2014,unlikely supply-chain rumor suggests a -inch iphone model next year $aapl aapl
1210,0,thu dec 04 17:22:48 +0000 2014,wouldn't be a bad idea to bring back the tap to tweet function guys apple twitter
1211,0,thu dec 04 17:23:12 +0000 2014,details of the apple inc ipad mini  revealed aapl
1212,0,thu dec 04 17:24:25 +0000 2014,rt jugatti wouldn't be a bad idea to bring back the tap to tweet function guys apple twitter
1213,1,thu dec 04 17:27:23 +0000 2014,apple ay cuhz step your shit uphave a good phone with a real charger ready by february or we outro
1214,1,thu dec 04 17:28:21 +0000 2014,an osx update just bricked my macbook pro apple fuck
1215,1,thu dec 04 17:30:03 +0000 2014,aapla developer perfectly summed up the limitations of the apple watch
1216,0,thu dec 04 17:30:47 +0000 2014,apple  google at work the enterprise challenge - julie m anderson via informationweek
1217,0,thu dec 04 17:40:07 +0000 2014,the ceo of evernote warns wearables makers that tech needs productivity not novelty like apple siri
1218,1,thu dec 04 17:40:11 +0000 2014,the ceo of evernote warns wearables makers that tech needs productivity not novelty like apple siri
1219,0,thu dec 04 17:42:46 +0000 2014,when this iwatch finna drop fam apple
1220,0,thu dec 04 17:45:03 +0000 2014,aaplhow apple inc (aapl) is crushing google inc (googl) on mobile shopping
1221,0,thu dec 04 17:46:35 +0000 2014,mhdadon apple next year
1222,0,thu dec 04 17:46:48 +0000 2014,iphone  plus captures % 'phablet' sales in the us $aapl aapl
1223,0,thu dec 04 17:46:58 +0000 2014,st quarter  rt msbiancabisa mhdadon apple next year
1224,0,thu dec 04 17:47:20 +0000 2014,mhdadon apple i believe second or third my dear
1225,0,thu dec 04 17:48:23 +0000 2014,free so apple for this nice ipad
1226,0,thu dec 04 17:48:27 +0000 2014,how many apple products does it take to write a paper photo credit iphone
1227,0,thu dec 04 17:49:28 +0000 2014,hopefully before my bday rt msbiancabisa mhdadon apple i believe second or third my dear
1228,0,thu dec 04 17:50:03 +0000 2014,mhdadon apple def gotta have it i don't even like watches
1229,0,thu dec 04 17:50:06 +0000 2014,econsultancy on apple the customer journey from search to checkout cx ux ecommerce casestudy
1230,0,thu dec 04 17:51:30 +0000 2014,that all black jawn getting scooped like ice cream rt msbiancabisa mhdadon apple def gotta have it i don't even like watches
1231,1,thu dec 04 17:51:59 +0000 2014,nheagy apple needs to stop auto arranging the home screen and allow users to position apps wherever they want
1232,0,thu dec 04 17:52:14 +0000 2014,mhdadon apple i haven't decided yet i might get bourgeois about it
1233,0,thu dec 04 17:53:03 +0000 2014,lol rt msbiancabisa mhdadon apple i haven't decided yet i might get bourgeois about it
1234,1,thu dec 04 17:56:48 +0000 2014,lol fuck you apple if i'm going to pay you my left arm  leg for a product make it last for more then a couple months shittychargers
1235,1,thu dec 04 17:57:42 +0000 2014,i have no more storage left fuck you apple
1236,0,thu dec 04 18:00:55 +0000 2014,if you would've invested $ in  in aapl stock you would have $ today shucks
1237,0,thu dec 04 18:03:03 +0000 2014,waywardhem apple i totally agree
1238,0,thu dec 04 18:06:00 +0000 2014,apple announces 'hour of code'  campaign for students offers free programming workshops in december aapl
1239,0,thu dec 04 18:06:00 +0000 2014,spotify promotion offers -month premium subscription for $ to new customers [ios blog] aapl
1240,0,thu dec 04 18:06:54 +0000 2014,iphone  makes ios a success in the uk but android fights back in japan $aapl aapl
1241,0,thu dec 04 18:07:08 +0000 2014,rt jpdesloges iphone  makes ios a success in the uk but android fights back in japan $aapl aapl
1242,0,thu dec 04 18:07:20 +0000 2014,alabama anti-discrimination bill to be named after apple's tim cook aapl
1243,0,thu dec 04 18:09:29 +0000 2014,codeorg it looks like apple is offering a free course on one of their programs - is that the same thing you are seeing hourofcode
1244,0,thu dec 04 18:12:05 +0000 2014,apple intraday comments - updated  range - premium users aapl stockaction trading stocks mkt
1245,0,thu dec 04 18:12:36 +0000 2014,gotta love the genius bar  apple thanks for your help alex  apple store suburban square
1246,0,thu dec 04 18:15:55 +0000 2014,apple stores hosting hour of code programming workshops on december th - aapl tokyo
1247,0,thu dec 04 18:25:04 +0000 2014,iphone  plus trigger spike in apple sales worldwide - via aapl
1248,1,thu dec 04 18:28:25 +0000 2014,jmroubinek i wish apple would do something similar its almost worth switching to samsung for it
1249,0,thu dec 04 18:28:25 +0000 2014,in first-ever apple watch hackathon apps and challenges emerge $aapl aapl
1250,0,thu dec 04 18:30:04 +0000 2014,aaplapple executives to take stand in antitrust trial
1251,1,thu dec 04 18:34:16 +0000 2014,pcaudiolabs is in and apple is out at emanon records apple was premium product now it is an average product with a premium price
1252,0,thu dec 04 18:35:36 +0000 2014,cnbctv apple top execs take stand aapl
1253,0,thu dec 04 18:39:59 +0000 2014,waywardhem nheagy apple i was thinking about this the other day i wish it would come true
1254,1,thu dec 04 18:40:12 +0000 2014,my ipad is playing disgusting music and i cannot make it stop help apple
1255,0,thu dec 04 18:43:21 +0000 2014,nice job apple would you like your kid to sit on this
1256,1,thu dec 04 18:44:16 +0000 2014,icloud drive quirk delete a folder with stuffit reappears with same stuff icloud apple
1257,0,thu dec 04 18:51:35 +0000 2014,iphoneplus vs galaxy note  has apple [apple] really snatched away the phablet  (thursday  decem
1258,0,thu dec 04 18:55:31 +0000 2014,trapping trademarks the case of apple inc app store aapl trademark
1259,0,thu dec 04 18:56:41 +0000 2014,apple pay and services lead to price target upgrade for apple inc $aapl aapl
1260,0,thu dec 04 18:57:36 +0000 2014,aapl rt techcrunch apple stores will host free coding workshops for second annual 'hour of code' by drizzled
1261,0,thu dec 04 18:57:48 +0000 2014,it took just one month for the iphoneplus to become the king of phablets apple is king jobspring technews
1262,0,thu dec 04 18:58:25 +0000 2014,apple - fibonacci technicals levels - intraday update - $aapl aapl
1263,0,thu dec 04 19:05:09 +0000 2014,apple patents new tech that shifts iphone's center of gravity during falls so it lands with minimal damages
1264,0,thu dec 04 19:05:20 +0000 2014,made a playlist on my apple ipod without adding the auto downloaded u album put that playlist on shuffle heard u
1265,0,thu dec 04 19:15:04 +0000 2014,aaplhould apple amazon or ebay be portfolio picks for 
1266,1,thu dec 04 19:17:02 +0000 2014,spent  eur at apple iphone  camera no longer workstold i got water in iti did not unacceptable customer service apple
1267,0,thu dec 04 19:17:07 +0000 2014,rt jpdesloges apple pay and services lead to price target upgrade for apple inc $aapl aapl
1268,0,thu dec 04 19:18:51 +0000 2014,apple i thought i was taking my selfie to a new level when i switched from the htcone to iphoneplus disappointed
1269,1,thu dec 04 19:21:34 +0000 2014,rt slawfr spent  eur at apple iphone  camera no longer workstold i got water in iti did not unacceptable customer service apple
1270,0,thu dec 04 19:23:54 +0000 2014,computer science education week is coming check out some coding opportunities that apple will be helping put on
1271,0,thu dec 04 19:25:45 +0000 2014,looks like apple could become a leader in cs education
1272,0,thu dec 04 19:26:58 +0000 2014,it took just one month for the iphone plus to become the king of phablets via bgr aapl
1273,1,thu dec 04 19:27:20 +0000 2014,new apple problem at airport boarding pass on phone held up to scanner at security and my applepay credit card takes over screen
1274,0,thu dec 04 19:28:32 +0000 2014,dear apple i love my iphone  plusa lot it is a great achievement; but why is it the only iphone i've had that reboots xday fail
1275,1,thu dec 04 19:31:01 +0000 2014,apple deleted users' non-itunes music and didn't tell them about it via appygeek apple music
1276,1,thu dec 04 19:36:05 +0000 2014,ios  has fucked my battery life on my iphone  really starting to wonder if apple has any quality control anymore wish i was on 
1277,0,thu dec 04 19:38:41 +0000 2014,apple kantar's data points to a huge december quarter aapl
1278,1,thu dec 04 19:39:27 +0000 2014,what maketh thee of this pesky 'b' that appears at the end of people's text messages apple timcook
1279,0,thu dec 04 19:43:03 +0000 2014,verrcktes gercht iphones zum apple [apple] watch (thursday  december)
1280,0,thu dec 04 19:44:31 +0000 2014,apple nike blackdollarsmatter an open letter to the companies that support lgbtq marriage equalitycivil rights
1281,1,thu dec 04 19:48:17 +0000 2014,apple 'deleted' rivals' music from ipods court hears - apple apple itunes ipods
1282,0,thu dec 04 19:54:49 +0000 2014,alharding if only apple had robots reviewing apps
1283,0,thu dec 04 19:58:56 +0000 2014,apple mass transit system for maps detailed in new patent $aapl aapl
1284,0,thu dec 04 20:05:05 +0000 2014,rt huffpostgay apple ceo time cook gets a unique honor in his home state of alabama
1285,0,thu dec 04 20:07:04 +0000 2014,rumor roundup crescentgate-gate $aapl aapl
1286,0,thu dec 04 20:07:58 +0000 2014,rt jpdesloges apple mass transit system for maps detailed in new patent $aapl aapl
1287,0,thu dec 04 20:14:55 +0000 2014,apple ipod lawsuit will reveal unseen steve jobs video $aapl aapl
1288,0,thu dec 04 20:22:28 +0000 2014,macbook pro  non-retina first startup via youtube apple macbook macbookpro startup hipster
1289,0,thu dec 04 20:22:39 +0000 2014,macbook pro in unboxing via youtube apple macbook macbookpro startup hipster unboxing
1290,0,thu dec 04 20:22:43 +0000 2014,daninicolexo yo whatchoo meeeeean goreella glazz giirrl daaam i ain'o monkee apple
1291,0,thu dec 04 20:23:00 +0000 2014,ipad mini unboxing via youtube apple ipadmini ipad macbook macbookpro startup hipster unboxing
1292,0,thu dec 04 20:23:10 +0000 2014,ipad mini first time startup via youtube apple ipadmini ipad macbook macbookpro startup hipster unbox
1293,0,thu dec 04 20:23:45 +0000 2014,apple - fibonacci technicals levels -last intraday update - $aapl aapl
